"_key",templateName,thresholdDuration,thresholdIndex,thresholdMessage,thresholdMetric,thresholdSeverityCode,thresholdType,thresholdValue
60ca26a2b24da969131308f6,"Template FORTINET",10,"SLA_Matriz - vpn-004-w2-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a2b24da969131308f7,"Template FORTINET",10,"SLA_Matriz - vpn-004-w2-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a2b24da969131308f8,"Template FORTINET",10,"SLA_Matriz - vpn-004-w2-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a2b24da969131308f9,"Template FORTINET",10,"SLA_Matriz - vpn-004-w2-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a3b24da969131308fa,"Template FORTINET",10,"SLA_Matriz - vpn-004-w2-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a3b24da969131308fb,"Template FORTINET",10,"SLA_Matriz - vpn-004-w2-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a3b24da969131308fc,"Template FORTINET",10,"SLA_Matriz - vpn-005-w1-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a3b24da969131308fd,"Template FORTINET",10,"SLA_Matriz - vpn-005-w1-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a3b24da969131308fe,"Template FORTINET",10,"SLA_Matriz - vpn-005-w1-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a3b24da969131308ff,"Template FORTINET",10,"SLA_Matriz - vpn-005-w1-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a3b24da96913130900,"Template FORTINET",10,"SLA_Matriz - vpn-005-w1-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a3b24da96913130901,"Template FORTINET",10,"SLA_Matriz - vpn-005-w1-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a3b24da96913130902,"Template FORTINET",10,"SLA_Matriz - vpn-005-w1-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a4b24da96913130903,"Template FORTINET",10,"SLA_Matriz - vpn-005-w1-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a4b24da96913130904,"Template FORTINET",10,"SLA_Matriz - vpn-005-w1-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a4b24da96913130905,"Template FORTINET",10,"SLA_Matriz - vpn-005-w2-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a4b24da96913130906,"Template FORTINET",10,"SLA_Matriz - vpn-005-w2-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a4b24da96913130907,"Template FORTINET",10,"SLA_Matriz - vpn-005-w2-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a4b24da96913130908,"Template FORTINET",10,"SLA_Matriz - vpn-005-w2-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a4b24da96913130909,"Template FORTINET",10,"SLA_Matriz - vpn-005-w2-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a4b24da9691313090a,"Template FORTINET",10,"SLA_Matriz - vpn-005-w2-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a4b24da9691313090b,"Template FORTINET",10,"SLA_Matriz - vpn-005-w2-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a4b24da9691313090c,"Template FORTINET",10,"SLA_Matriz - vpn-005-w2-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a4b24da9691313090d,"Template FORTINET",10,"SLA_Matriz - vpn-005-w2-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a5b24da9691313090e,"Template FORTINET",10,"SLA_Matriz - vpn-006-w1-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a5b24da9691313090f,"Template FORTINET",10,"SLA_Matriz - vpn-006-w1-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a5b24da96913130910,"Template FORTINET",10,"SLA_Matriz - vpn-006-w1-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a5b24da96913130911,"Template FORTINET",10,"SLA_Matriz - vpn-006-w1-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a5b24da96913130912,"Template FORTINET",10,"SLA_Matriz - vpn-006-w1-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a5b24da96913130913,"Template FORTINET",10,"SLA_Matriz - vpn-006-w1-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a5b24da96913130914,"Template FORTINET",10,"SLA_Matriz - vpn-006-w1-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a5b24da96913130915,"Template FORTINET",10,"SLA_Matriz - vpn-006-w1-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a5b24da96913130916,"Template FORTINET",10,"SLA_Matriz - vpn-006-w1-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a5b24da96913130917,"Template FORTINET",10,"SLA_Matriz - vpn-006-w2-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a5b24da96913130918,"Template FORTINET",10,"SLA_Matriz - vpn-006-w2-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a5b24da96913130919,"Template FORTINET",10,"SLA_Matriz - vpn-006-w2-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a5b24da9691313091a,"Template FORTINET",10,"SLA_Matriz - vpn-006-w2-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a5b24da9691313091b,"Template FORTINET",10,"SLA_Matriz - vpn-006-w2-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a5b24da9691313091c,"Template FORTINET",10,"SLA_Matriz - vpn-006-w2-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a5b24da9691313091d,"Template FORTINET",10,"SLA_Matriz - vpn-006-w2-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a5b24da9691313091e,"Template FORTINET",10,"SLA_Matriz - vpn-006-w2-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a5b24da9691313091f,"Template FORTINET",10,"SLA_Matriz - vpn-006-w2-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a6b24da96913130920,"Template FORTINET",10,"SLA_Matriz - vpn-007-w1-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a6b24da96913130921,"Template FORTINET",10,"SLA_Matriz - vpn-007-w1-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a6b24da96913130922,"Template FORTINET",10,"SLA_Matriz - vpn-007-w1-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a6b24da96913130923,"Template FORTINET",10,"SLA_Matriz - vpn-007-w1-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a6b24da96913130924,"Template FORTINET",10,"SLA_Matriz - vpn-007-w1-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a6b24da96913130925,"Template FORTINET",10,"SLA_Matriz - vpn-007-w1-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a6b24da96913130926,"Template FORTINET",10,"SLA_Matriz - vpn-007-w1-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a6b24da96913130927,"Template FORTINET",10,"SLA_Matriz - vpn-007-w1-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a6b24da96913130928,"Template FORTINET",10,"SLA_Matriz - vpn-007-w1-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a6b24da96913130929,"Template FORTINET",10,"SLA_Matriz - vpn-007-w2-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a6b24da9691313092a,"Template FORTINET",10,"SLA_Matriz - vpn-007-w2-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a6b24da9691313092b,"Template FORTINET",10,"SLA_Matriz - vpn-007-w2-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a6b24da9691313092c,"Template FORTINET",10,"SLA_Matriz - vpn-007-w2-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a6b24da9691313092d,"Template FORTINET",10,"SLA_Matriz - vpn-007-w2-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a6b24da9691313092e,"Template FORTINET",10,"SLA_Matriz - vpn-007-w2-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a6b24da9691313092f,"Template FORTINET",10,"SLA_Matriz - vpn-007-w2-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a6b24da96913130930,"Template FORTINET",10,"SLA_Matriz - vpn-007-w2-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a6b24da96913130931,"Template FORTINET",10,"SLA_Matriz - vpn-007-w2-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a6b24da96913130932,"Template FORTINET",10,"SLA_Matriz - vpn-010-w1-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a6b24da96913130933,"Template FORTINET",10,"SLA_Matriz - vpn-010-w1-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a7b24da96913130934,"Template FORTINET",10,"SLA_Matriz - vpn-010-w1-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a7b24da96913130935,"Template FORTINET",10,"SLA_Matriz - vpn-010-w1-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a7b24da96913130936,"Template FORTINET",10,"SLA_Matriz - vpn-010-w1-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a7b24da96913130937,"Template FORTINET",10,"SLA_Matriz - vpn-010-w1-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a7b24da96913130938,"Template FORTINET",10,"SLA_Matriz - vpn-010-w1-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a7b24da96913130939,"Template FORTINET",10,"SLA_Matriz - vpn-010-w1-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a7b24da9691313093a,"Template FORTINET",10,"SLA_Matriz - vpn-010-w1-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a7b24da9691313093b,"Template FORTINET",10,"SLA_Matriz - vpn-010-w2-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a7b24da9691313093c,"Template FORTINET",10,"SLA_Matriz - vpn-010-w2-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a7b24da9691313093d,"Template FORTINET",10,"SLA_Matriz - vpn-010-w2-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a7b24da9691313093e,"Template FORTINET",10,"SLA_Matriz - vpn-010-w2-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a7b24da9691313093f,"Template FORTINET",10,"SLA_Matriz - vpn-010-w2-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a7b24da96913130940,"Template FORTINET",10,"SLA_Matriz - vpn-010-w2-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a7b24da96913130941,"Template FORTINET",10,"SLA_Matriz - vpn-010-w2-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a8b24da96913130942,"Template FORTINET",10,"SLA_Matriz - vpn-010-w2-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a8b24da96913130943,"Template FORTINET",10,"SLA_Matriz - vpn-010-w2-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a8b24da96913130944,"Template FORTINET",10,"SLA_Matriz - vpn-011-w1-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a8b24da96913130945,"Template FORTINET",10,"SLA_Matriz - vpn-011-w1-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a8b24da96913130946,"Template FORTINET",10,"SLA_Matriz - vpn-011-w1-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a8b24da96913130947,"Template FORTINET",10,"SLA_Matriz - vpn-011-w1-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a8b24da96913130948,"Template FORTINET",10,"SLA_Matriz - vpn-011-w1-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a8b24da96913130949,"Template FORTINET",10,"SLA_Matriz - vpn-011-w1-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a8b24da9691313094a,"Template FORTINET",10,"SLA_Matriz - vpn-011-w1-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a8b24da9691313094b,"Template FORTINET",10,"SLA_Matriz - vpn-011-w1-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a8b24da9691313094c,"Template FORTINET",10,"SLA_Matriz - vpn-011-w1-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a8b24da9691313094d,"Template FORTINET",10,"SLA_Matriz - vpn-011-w2-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a8b24da9691313094e,"Template FORTINET",10,"SLA_Matriz - vpn-011-w2-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a8b24da9691313094f,"Template FORTINET",10,"SLA_Matriz - vpn-011-w2-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a8b24da96913130950,"Template FORTINET",10,"SLA_Matriz - vpn-011-w2-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a8b24da96913130951,"Template FORTINET",10,"SLA_Matriz - vpn-011-w2-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a8b24da96913130952,"Template FORTINET",10,"SLA_Matriz - vpn-011-w2-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a8b24da96913130953,"Template FORTINET",10,"SLA_Matriz - vpn-011-w2-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a8b24da96913130954,"Template FORTINET",10,"SLA_Matriz - vpn-011-w2-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a9b24da96913130955,"Template FORTINET",10,"SLA_Matriz - vpn-011-w2-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a9b24da96913130956,"Template FORTINET",10,"SLA_Matriz - vpn-013-w1-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a9b24da96913130957,"Template FORTINET",10,"SLA_Matriz - vpn-013-w1-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a9b24da96913130958,"Template FORTINET",10,"SLA_Matriz - vpn-013-w1-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a9b24da96913130959,"Template FORTINET",10,"SLA_Matriz - vpn-013-w1-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a9b24da9691313095a,"Template FORTINET",10,"SLA_Matriz - vpn-013-w1-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a9b24da9691313095b,"Template FORTINET",10,"SLA_Matriz - vpn-013-w1-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a9b24da9691313095c,"Template FORTINET",10,"SLA_Matriz - vpn-013-w1-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a9b24da9691313095d,"Template FORTINET",10,"SLA_Matriz - vpn-013-w1-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a9b24da9691313095e,"Template FORTINET",10,"SLA_Matriz - vpn-013-w1-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a9b24da9691313095f,"Template FORTINET",10,"SLA_Matriz - vpn-013-w2-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a9b24da96913130960,"Template FORTINET",10,"SLA_Matriz - vpn-013-w2-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26a9b24da96913130961,"Template FORTINET",10,"SLA_Matriz - vpn-013-w2-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26a9b24da96913130962,"Template FORTINET",10,"SLA_Matriz - vpn-013-w2-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26a9b24da96913130963,"Template FORTINET",10,"SLA_Matriz - vpn-013-w2-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26aab24da96913130964,"Template FORTINET",10,"SLA_Matriz - vpn-013-w2-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26aab24da96913130965,"Template FORTINET",10,"SLA_Matriz - vpn-013-w2-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26aab24da96913130966,"Template FORTINET",10,"SLA_Matriz - vpn-013-w2-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26aab24da96913130967,"Template FORTINET",10,"SLA_Matriz - vpn-013-w2-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26aab24da96913130968,"Template FORTINET",10,"SLA_Matriz - vpn-014-w1-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26aab24da96913130969,"Template FORTINET",10,"SLA_Matriz - vpn-014-w1-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26aab24da9691313096a,"Template FORTINET",10,"SLA_Matriz - vpn-014-w1-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26aab24da9691313096b,"Template FORTINET",10,"SLA_Matriz - vpn-014-w1-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26aab24da9691313096c,"Template FORTINET",10,"SLA_Matriz - vpn-014-w1-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26aab24da9691313096d,"Template FORTINET",10,"SLA_Matriz - vpn-014-w1-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26aab24da9691313096e,"Template FORTINET",10,"SLA_Matriz - vpn-014-w1-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26aab24da9691313096f,"Template FORTINET",10,"SLA_Matriz - vpn-014-w1-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26aab24da96913130970,"Template FORTINET",10,"SLA_Matriz - vpn-014-w1-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26aab24da96913130971,"Template FORTINET",10,"SLA_Matriz - vpn-014-w2-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26abb24da96913130972,"Template FORTINET",10,"SLA_Matriz - vpn-014-w2-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26abb24da96913130973,"Template FORTINET",10,"SLA_Matriz - vpn-014-w2-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26abb24da96913130974,"Template FORTINET",10,"SLA_Matriz - vpn-014-w2-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26abb24da96913130975,"Template FORTINET",10,"SLA_Matriz - vpn-014-w2-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26abb24da96913130976,"Template FORTINET",10,"SLA_Matriz - vpn-014-w2-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26abb24da96913130977,"Template FORTINET",10,"SLA_Matriz - vpn-014-w2-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26abb24da96913130978,"Template FORTINET",10,"SLA_Matriz - vpn-014-w2-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26abb24da96913130979,"Template FORTINET",10,"SLA_Matriz - vpn-014-w2-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26abb24da9691313097a,"Template FORTINET",10,"SLA_Matriz - vpn-016-w1-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26abb24da9691313097b,"Template FORTINET",10,"SLA_Matriz - vpn-016-w1-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26abb24da9691313097c,"Template FORTINET",10,"SLA_Matriz - vpn-016-w1-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26abb24da9691313097d,"Template FORTINET",10,"SLA_Matriz - vpn-016-w1-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26abb24da9691313097e,"Template FORTINET",10,"SLA_Matriz - vpn-016-w1-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26abb24da9691313097f,"Template FORTINET",10,"SLA_Matriz - vpn-016-w1-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26abb24da96913130980,"Template FORTINET",10,"SLA_Matriz - vpn-016-w1-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26abb24da96913130981,"Template FORTINET",10,"SLA_Matriz - vpn-016-w1-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26abb24da96913130982,"Template FORTINET",10,"SLA_Matriz - vpn-016-w1-w3","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26acb24da96913130983,"Template FORTINET",10,"SLA_Matriz - vpn-016-w2-w1","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26acb24da96913130984,"Template FORTINET",10,"SLA_Matriz - vpn-016-w2-w1","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26acb24da96913130985,"Template FORTINET",10,"SLA_Matriz - vpn-016-w2-w1","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26acb24da96913130986,"Template FORTINET",10,"SLA_Matriz - vpn-016-w2-w2","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26acb24da96913130987,"Template FORTINET",10,"SLA_Matriz - vpn-016-w2-w2","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
60ca26acb24da96913130988,"Template FORTINET",10,"SLA_Matriz - vpn-016-w2-w2","O Jitter da interface %thresholdIndex% excedeu o valor de %thresholdValue%",jitter,4,">",100
60ca26acb24da96913130989,"Template FORTINET",10,"SLA_Matriz - vpn-016-w2-w3","A Latência da interface %thresholdIndex% excedeu o valor do %thresholdValue%",latency,4,">",100
60ca26acb24da9691313098a,"Template FORTINET",10,"SLA_Matriz - vpn-016-w2-w3","A perda de pacotes da interface %thresholdIndex% excedeu o valor do %thresholdValue%%","packet_loss_percent",4,">",1
